שם הרשות,סמל הרשות,מחוז,מעמד מוניציפאלי,סהכ אוכלוסייה בסוף השנה,"אשכול מדד חברתי כלכלי (משנת 2019, מ-1 עד 10, 1 הנמוך ביותר)",סהכ תקבולים (תקציב רגיל ותקציב בלתי רגיל),סהכ הכנסות בתקציב הרגיל,הכנסות לנפש בתקציב הרגיל (שח),מיסים ומענקים,שירותים מקומיים,סהכ שירותים ממלכתיים,שירותים ממלכתיים - חינוך,שירותים ממלכתיים - רווחה,שירותים ממלכתיים - תרבות,סהכ מפעלים,מפעלים - מפעל המים,תקבולים בלתי רגילים,סהכ הכנסות בתקציב הרגיל.1,סהכ הכנסות עצמיות,הכנסות עצמיות: מארנונה,ארנונה למגורים: סהכ גביות,ארנונה למגורים: סהכ חיובים נטו,ארנונה למגורים: יחס גבייה ב-% לכלל החיובים,ארנונה למגורים: גבייה השנה (קרן + ריבית),ארנונה למגורים: חיוב בשנת החשבון,ארנונה למגורים: יחס גבייה ב-% לחיוב השנה,"ארנונה למגורים: סהכ פטורים, שחרורים והנחות",ארנונה למגורים: גביית פיגורים (קרן + ריבית),ארנונה לא למגורים: גבייה,הכנסות עצמיות: מחינוך,הכנסות עצמיות: מרווחה,יתר הכנסות עצמיות,סהכ הכנסות מהממשלה,הכנסות מהממשלה: ממשרד החינוך,הכנסות מהממשלה: ממשרד הרווחה,הכנסות מהממשלה: מענק כללי,הכנסות מהממשלה: מענקים מיוחדים ומיועדים,הכנסות מהממשלה: מענקים להקטנת גירעון מצטבר,מלוות למחזור ולאיזון,סהכ הכנסות בתקציב בלתי רגיל,השתתפות בעלי נכסים,השתתפות הממשלה,מלוות,הכנסות אחרות,סהכ תשלומים (תקציב רגיל ותקציב בלתי רגיל),סהכ הוצאות בתקציב הרגיל,הוצאה לנפש בתקציב הרגיל (שח),הנהלה וכלליות,שירותים מקומיים.1,סהכ שירותים ממלכתיים.1,שירותים ממלכתיים: חינוך,שירותים ממלכתיים: רווחה,שירותים ממלכתיים: תרבות,מפעלים,מפעלים: מפעל המים,תשלומים בלתי רגילים,סהכ הוצאות בתקציב הרגיל.1,סהכ הוצאות לעלות עבודה,הוצאות לעלות עבודה: לחינוך,הוצאות לעלות עבודה: לרווחה,הוצאות תפעול,הוצאות לפירעון מלוות,הוצאות מימון,העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר),"הוצאות כלליות, השתתפויות והעברות",סהכ הוצאות בתקציב בלתי רגיל,הוצאות לעבודות שבוצעו במשך השנה,הוצאות להעברת מלוות,הוצאות אחרות,עודף/גירעון בתקציב הרגיל השנה,עודף/גירעון בתקציב הרגיל השנה ללא קבלת מלוות לאיזון,עודף/גירעון מצטבר בתקציב הרגיל לסוף שנה,עומס מלוות לסוף השנה (כולל הפרשי הצמדה),סהכ חיוב ארנונה - חיוב באלפי ₪,למגורים,"למשרדים, שירותים ומסחר",לתעשייה,למלאכה,לבנקים וחברות ביטוח,לבתי מלון,לחניונים,לקרקע תפוסה,לקרקע תפוסה לעריכת אירועים,לקרקע תפוסה במפעל עתיר שטח,לאדמה חקלאית,למבנה חקלאי,למגורים שאינם בשימוש,לאדמת בניין,למערכת סולרית על גג נכס,למערכת סולרית שאינה על גג נכס,לקרקע תפוסה למערכת סולרית,ליתר סוגי הנכסים,סהכ חיוב ארנונה - שטחים באלפי מר,למגורים.1,"למשרדים, שירותים ומסחר.1",לתעשייה.1,למלאכה.1,לבנקים וחברות ביטוח.1,לבתי מלון.1,לחניונים.1,לקרקע תפוסה.1,לקרקע תפוסה לעריכת אירועים.1,לקרקע תפוסה במפעל עתיר שטח.1,לאדמה חקלאית.1,למבנה חקלאי.1,למגורים שאינם בשימוש.1,לאדמת בניין.1,למערכת סולרית על גג נכס.1,למערכת סולרית שאינה על גג נכס.1,לקרקע תפוסה למערכת סולרית.1,ליתר סוגי הנכסים.1,ארנונה והכנסות עצמיות,סהכ  אוכלוסייה בסוף השנה,ארנונה לא למגורים לנפש,ארנונה למגורים והכנסות עצמיות לנפש,הכנסות מהמדינה לנפש,אשכול
חבל מודיעין,25.0,המרכז,מועצה אזורית,24003.336660893496,7.0,290278.0,244484.0,10185.417279853265,159326.0,3930,64254,50306,12447,1145,14232.0,1451,2742.0,244484.0,182888.0,146550.0,30497.0,32959.0,0.9253011317090931,29314.0,35843.0,0.8178444884635774,5095.0,1183.0,116053.0,5902.0,546.0,29890.0,61596.0,42572,11804.0,0,19.0,0,0,45794.0,2235,7226.0,7426,28907,292942.0,244164.0,10172.08579996275,28380,42252.0,141009.0,96008.0,21787.0,21246.0,11538.0,1841,20985,244164.0,75170.0,39084.0,6051.0,102773.0,11086,886,4404.0,49845.0,48778.0,46422,0,2356.0,320.0,320.0,320.0,63267.0,130928.093,34761.0,37474.0,16910.0,2071.0,3619.0,0.0,3966.0,10884.0,119.0,560.0,208.0,0.0,0,0.0,0.093,0.0,0.0,20356.0,5887.0419,882.93141,393.93117,357.79334,33.4791,3.992,0.0,217.06147,1456.54166,2.554,41.69166,2347.572,0.0,0,0.0,0.5,0.0,0.0,148.99409000000014,65652.0,24003.336660893496,4.8348694866691115,7.619274044427464,2.566143235425802,7.0
חוף אשקלון,36.0,הדרום,מועצה אזורית,19566.718456770846,7.0,249389.0,185995.0,9505.681824518637,84283.0,8137,73296,53695,15576,2157,18744.0,4545,1535.0,185995.0,99104.0,58220.0,23822.0,29992.0,0.7942784742598026,22906.0,32026.0,0.7152313745082121,7163.0,916.0,34398.0,9040.0,1042.0,30802.0,86891.0,43998,14181.0,14417,1648.0,0,0,63394.0,1002,37084.0,0,25308,252250.0,185535.0,9482.172517068015,16492,31898.0,108027.0,77379.0,20539.0,7378.0,18784.0,4586,10334,185535.0,45256.0,20581.0,5884.0,91929.0,4830,1810,5212.0,36498.0,66715.0,64758,0,1957.0,460.0,460.0,-10824.0,23699.0,65649.0,30440.0,9993.0,3467.0,617.0,2.0,6.0,0.0,3818.0,0.0,0.0,2461.0,645.0,0,0.0,1061.0,0.0,0.0,13139.0,101513.59908,775.9656,91.13034,58.42779,8.7787,0.002,0.11825,0.0,5628.517,0.0,0.0,90832.87,1735.126,0,0.0,773.1144,0.0,0.0,1609.548999999999,63790.0,19566.718456770846,1.7579851254054792,5.064926968666335,4.440754855852302,7.0
חוף הכרמל,15.0,חיפה,מועצה אזורית,36467.50193235382,7.0,399456.0,305335.0,8372.797252918166,135797.0,26924,133626,96700,23507,12374,4181.0,0,4807.0,305335.0,179388.0,112075.0,69711.0,83970.88,0.8301806531025995,64618.0,83257.88,0.7761187289419331,10927.0,5093.0,42364.0,8663.0,2681.0,55969.0,125947.0,87997,20826.0,0,5757.0,0,0,94121.0,0,27413.0,3892,62816,386055.0,305071.0,8365.557930617184,18478,67284.0,187791.0,128782.0,33827.0,21077.0,3954.0,0,27564,305071.0,115594.0,64646.0,9108.0,154299.0,2830,1130,3093.0,28125.0,80984.0,59916,0,21068.0,264.0,264.0,4586.0,17761.0,123756.12,79544.88,6659.66,15695.32,4071.38,196.68,4649.92,1.0,7246.38,396.09,0.0,1349.06,16.75,0,0.0,13.0,0.0,0.0,3915.9999999999854,55965.92,1864.98,66.4,319.67,58.88,0.22,62.6,0.3,2070.42,47.27,0.0,49545.63,23.42,0,0.0,67.59,0.0,0.0,1838.5400000000081,131931.0,36467.50193235382,1.1616918559045808,4.919119503517396,3.4536777494007707,7.0
חוף השרון,19.0,המרכז,מועצה אזורית,15369.270299208367,9.0,144547.0,134701.0,8764.30678735204,89235.0,5546,23789,16654,4708,1192,14658.0,0,1473.0,134701.0,108319.0,72490.0,28623.0,29313.0,0.9764609558898782,28341.0,33385.0,0.8489141830163247,4630.0,282.0,43867.0,2661.0,242.0,32926.0,26382.0,19081,4466.0,0,983.0,0,0,9846.0,0,404.0,0,9442,142760.0,134664.0,8761.899386136518,16019,33536.0,49354.0,34436.0,7752.0,6056.0,21488.0,0,14267,134664.0,28877.0,10925.0,1743.0,56704.0,9037,574,210.0,39262.0,8096.0,6799,0,1297.0,37.0,37.0,-822.0,37922.0,81839.839,33770.967,34364.769,5112.101,1507.319,716.482,1116.709,267.751,2828.035,0.0,0.0,1022.194,155.927,0,0.0,8.068,0.0,0.0,969.5169999999925,33150.359,749.008,359.886,80.147,23.228,1.084,13.431,113.763,1357.592,0.0,0.0,30067.91,347.705,0,0.0,12.216,0.0,0.0,24.388999999995576,64170.0,15369.270299208367,2.8542018681433095,7.047764655787155,1.7165421315648846,9.0
יואב,35.0,הדרום,מועצה אזורית,9257.287886032773,8.0,240368.0,136370.0,14731.096372810505,50090.0,10678,60418,52488,6683,1170,11960.0,1961,3224.0,136370.0,86391.0,45461.0,13779.0,15174.0,0.9080664294187426,13452.0,15376.0,0.8748699271592092,2337.0,327.0,31682.0,11625.0,210.0,29095.0,49979.0,41125,6779.0,0,30.0,0,0,103998.0,257,5123.0,15000,83618,227292.0,135764.0,14665.634435420145,17856,14826.0,84437.0,70205.0,9383.0,4705.0,11230.0,1601,7415,135764.0,43205.0,27477.0,2739.0,43247.0,5855,1986,442.0,41029.0,91528.0,89895,0,1633.0,606.0,606.0,3823.0,51180.0,48053.2,14094.0,13629.0,5537.0,3037.0,0.0,152.0,0.0,6447.0,243.0,0.0,3433.0,933.0,0,0.0,6.5,541.6999999999999,0.0,0.0,2576.729,343.498,143.297,103.694,48.97,0.0,3.445,0.0,992.535,26.89,0.0,106.863,374.747,0,0.0,68.68,364.11,0.0,0.0,54382.0,9257.287886032773,3.4223846541276117,9.332214906089845,5.398881466720659,8.0
לב השרון,18.0,המרכז,מועצה אזורית,23691.897727090505,8.0,259507.258,246034.817,10384.766126973082,96372.0,16096,124942,102669,14042,6163,3620.75032,0,5004.566,246034.817,145180.231,85373.23,44730.26,55113.07,0.8116089341421191,42362.04,53374.91,0.7936695349931269,6797.84,2368.22,40642.97,19304.0,510.0,39993.001000000004,100854.586,80978,13500.457,0,33.0,0,0,13472.441,0,253.441,0,13219,274219.74,247820.74,10460.147298231384,19777,25022.0,167348.75,131471.75,19775.0,12305.0,5010.0,0,30663,247820.74,110058.033,75636.204,5378.319,76439.706,8592,997,805.364,44639.637,26399.0,25467,0,932.0,-1785.43368000002,-1785.43368000002,-19597.43368,33647.0,93894.2,50118.46,22025.03,5306.81,995.8,330.94,128.2,0.0,6751.02,23.54,0.0,4201.88,74.86,0,0.0,0.0,0.0,0.0,3937.6600000000035,45687.904,911.295,217.02,66.97,15.95,0.34,2.63,0.0,721.14,2.4,0.0,43649.079,12.1,0,0.0,0.0,0.0,0.0,88.9800000000032,102169.041,23691.897727090505,1.715479716659708,6.127843057248793,4.256923069724288,8.0
לכיש,50.0,הדרום,מועצה אזורית,14075.554205341283,7.0,138268.0,117393.0,8340.204462816291,52129.0,8076,44465,33382,10091,910,4080.0,15,8643.0,117393.0,53249.0,24319.0,14291.0,18569.0,0.7696160267111852,13295.0,19378.0,0.6860873155124367,4168.0,996.0,10028.0,499.0,201.0,28230.0,64144.0,32479,9716.0,14459,968.0,0,0,20875.0,974,8549.0,0,11352,140430.0,117586.0,8353.916178687967,8884,19507.0,67784.0,49458.0,14115.0,3013.0,3433.0,0,17978,117586.0,35804.0,15715.0,3578.0,52426.0,1028,445,1845.0,26038.0,22844.0,21264,0,1580.0,-193.0,-193.0,-3566.0,3160.0,31830.03,17278.0,1663.39,179.95,1242.0,0.0,0.0,0.0,7367.36,0.0,0.0,2644.0,1099.44,0,0.0,355.89,0.0,0.0,0.0,3935.11,456.0,18.18,6.93,32.0,0.0,0.0,0.0,2887.0,0.0,0.0,111.0,369.0,0,0.0,55.0,0.0,0.0,0.0,42225.0,14075.554205341283,0.7124408640474456,3.783083722543122,4.55712074027317,7.0
מבואות החרמון,55.0,הצפון,מועצה אזורית,7727.961543384907,7.0,112148.0,89908.0,11634.115865517053,36830.0,3143,33554,23851,7860,536,16013.0,520,368.0,89908.0,46549.0,22701.0,12090.0,16241.0,0.7444122898836278,11422.0,14570.0,0.7839396019217572,2439.0,668.0,10611.0,2025.0,317.0,21506.0,43359.0,21468,7309.0,11089,26.0,0,0,22240.0,792,15543.0,0,5905,109444.0,89671.0,11603.448011042174,9317,15100.0,44630.0,30189.0,9977.0,3126.0,16986.0,1128,3638,89671.0,22945.0,9642.0,3178.0,46434.0,3250,192,160.0,16690.0,19773.0,14995,0,4778.0,237.0,237.0,1407.0,15433.0,21582.0,14042.0,2014.0,1184.0,316.0,0.0,1407.0,0.0,2610.0,0.0,0.0,3.0,0.0,0,0.0,6.0,0.0,0.0,0.0,1480.963,388.576,25.786,46.482,6.484,0.0,34.61,0.0,847.112,0.0,0.0,114.854,0.0,0,0.0,17.059,0.0,0.0,0.0,35270.0,7727.961543384907,1.3730658389576174,6.023451299372173,5.610664566144881,7.0
מגידו,13.0,הצפון,מועצה אזורית,12343.577524622831,7.0,181028.48,137845.0,11167.345911266675,53298.0,11906,61917,42542,11195,7482,5521.0,0,5203.0,137845.0,84591.0,41612.0,19263.0,23402.53,0.8231161331702171,18622.0,23475.53,0.7932515261636266,3696.0,641.0,22349.0,5326.0,1292.0,36361.0,53254.0,41831,10399.0,0,627.0,0,0,43183.48,265,6715.48,12827,23376,162235.0,137963.0,11176.905538511257,15007,20172.0,78074.0,51847.0,13851.0,11595.0,7483.0,0,17227,137963.0,23836.0,5666.0,2648.0,71448.0,7667,679,2343.0,31990.0,24272.0,22366,0,1906.0,-118.0,-118.0,-6669.0,53861.0,58547.5817,23047.53,10398.74,7543.567,1963.7167,0.0,96.022,0.0,13639.36,0.0,0.0,1661.07,177.687,0,0.0,0.0,19.889,0.0,0.0,87572.289,548.32,231.9,125.96,29.336,0.0,2.096,0.0,563.634,0.0,0.0,85521.0,429.168,0,0.0,0.0,120.875,0.0,0.0,61601.0,12343.577524622831,1.8105771973658742,6.853037527512491,4.3143083837541845,7.0
מגילות ים המלח,74.0,אזור יהודה והשומרון,מועצה אזורית,2102.845019017051,7.0,44694.0,32784.0,15590.307275865947,15875.0,3146,13261,10258,2208,744,502.0,292,0.0,32784.0,12738.0,9939.0,3155.0,3960.8,0.7965562512623712,2932.0,3584.6,0.8179434246498913,272.0,223.0,6784.0,76.0,341.0,2382.0,20046.0,9916,1867.0,4022,1369.0,0,0,11910.0,1950,7588.0,144,2228,45347.0,32689.0,15545.130384967728,4562,7056.0,19000.0,14040.0,3101.0,1233.0,1133.0,0,938,32689.0,8660.0,2810.0,1260.0,17921.0,767,58,60.0,5223.0,12658.0,12634,0,24.0,95.0,95.0,1354.0,9612.0,12001.88,3445.6,1503.88,721.99,261.21,0.0,2676.05,0.0,1482.76,0.0,260.21,971.39,420.45,0,0.0,0.0,0.0,0.0,258.34000000000015,18551.94,93.7,16.96,17.07,5.36,0.0,36.99,0.0,4183.25,0.0,211.0,13905.06,79.49,0,0.0,0.0,0.0,0.0,3.0599999999976717,5731.0,2102.845019017051,3.2261055563529344,6.057507750121414,9.532799525744535,7.0
מטה אשר,4.0,הצפון,מועצה אזורית,31585.687786787737,7.0,458943.0,375437.0,11886.301242965017,163106.0,26302,157251,124995,22183,5472,13052.0,26,15726.0,375437.0,206290.0,120103.0,50546.0,69589.0,0.7263504289471037,46090.0,63556.0,0.725187236452892,9227.0,4456.0,69557.0,25318.0,739.0,60130.0,169147.0,102437,23717.0,27377,1312.0,0,0,83506.0,0,20513.0,16000,46993,444872.0,375339.0,11883.198571886218,36113,66506.0,207771.0,150594.0,29356.0,22580.0,22167.0,541,42782,375339.0,132149.0,76696.0,7400.0,142246.0,19492,4911,13776.0,59167.0,69533.0,47968,0,21565.0,98.0,98.0,-22271.0,119819.0,117668.0,52109.0,21198.0,24604.0,3522.0,0.0,3119.0,0.0,10021.0,0.0,0.0,721.0,232.0,0,0.0,0.0,0.0,0.0,2142.0,90245.19,1357.41,265.47,552.36,78.58,0.0,83.01,0.0,3981.03,0.0,0.0,82692.94,899.9,0,0.0,0.0,0.0,0.0,334.49000000000524,132277.0,31585.687786787737,2.2021682880401174,6.531122620869155,5.355178622095861,7.0
מטה בנימין,73.0,אזור יהודה והשומרון,מועצה אזורית,75447.38309484658,5.0,901487.0,758141.0,10048.605649408993,253125.0,30422,401958,341761,57885,1140,37377.0,7637,35259.0,758141.0,261013.0,109765.0,91335.0,99566.67,0.9173250446158339,82385.0,103801.07,0.7936816065576202,14589.0,8950.0,18430.0,37697.0,4563.0,108988.0,497128.0,279569,70295.0,79355,43618.0,0,0,143346.0,4741,90528.0,0,48077,918532.0,760374.0,10078.202434723507,72418,113742.0,501399.0,406354.0,77530.0,11897.0,37843.0,7952,34972,760374.0,221371.0,142111.0,16031.0,380572.0,21352,1830,23721.0,111528.0,158158.0,148020,0,10138.0,-2233.0,-2233.0,13471.0,199889.0,114695.64,96295.07,8436.73,4031.22,764.56,0.0,123.39,0.0,1041.89,0.0,0.0,14.42,192.79,0,3795.57,0.0,0.0,0.0,0.0,3531.99,2324.35,117.46,93.94,17.04,0.0,3.04,0.0,468.69,0.0,0.0,0.59,48.48,0,458.4,0.0,0.0,0.0,0.0,233633.0,75447.38309484658,0.2442761994386371,3.4595368227931083,6.589068826615886,5.0
מטה יהודה,26.0,ירושלים,מועצה אזורית,62880.79199041449,7.0,608174.0,507907.0,8077.299663741911,253966.0,15553,199227,152126,34175,8355,25809.0,0,13352.0,507907.0,280044.0,195480.0,88105.0,126634.45,0.6957427461484612,84069.0,108902.45,0.7719661036092392,10655.0,4036.0,107375.0,8066.0,633.0,75865.0,227863.0,141762,32900.0,33494,6550.0,0,0,100267.0,130,42117.0,15000,43020,592332.0,508986.0,8094.459116825208,54878,74308.0,311758.0,232317.0,47605.0,23643.0,33316.0,0,34726,508986.0,156738.0,77483.0,8047.0,202371.0,25269,3641,1510.0,119457.0,83346.0,78044,0,5302.0,-1079.0,-1079.0,-41605.0,128908.0,204042.56,90131.45,32681.13,17484.0,14351.65,0.0,4339.67,0.0,21595.38,683.15,4864.72,743.26,648.13,0,0.0,0.0,0.0,0.0,16520.01999999996,80602.99,2175.82,333.94,258.82,171.04,0.0,93.82,0.0,13335.45,49.3,944.61,61944.69,1036.7,0,0.0,0.0,0.0,0.0,258.8000000000029,168633.0,62880.79199041449,1.7075961768479027,4.453569860295172,3.6237298034467393,7.0
מנשה,14.0,חיפה,מועצה אזורית,22147.334108159994,7.0,238366.0,210039.0,9483.71478816554,99482.0,10754,72330,56761,11849,3447,27431.0,2185,42.0,210039.0,118086.0,68590.0,26432.0,45134.0,0.5856338901936455,24589.0,34753.0,0.7075360400540961,3441.0,1843.0,42158.0,2614.0,403.0,46479.0,91953.0,67557,12052.0,7342,974.0,0,0,28327.0,822,8714.0,8800,9991,231801.0,210988.0,9526.564189152828,15950,28854.0,105461.0,70152.0,20590.0,11680.0,35820.0,2473,24903,210988.0,69511.0,38655.0,5954.0,78238.0,7130,584,2099.0,53426.0,20813.0,20502,0,311.0,-949.0,-949.0,564.0,43291.0,86303.0,31874.0,12029.0,3485.0,3936.0,0.0,65.0,0.0,7542.0,38.0,14299.0,2275.0,166.0,0,0.0,0.0,0.0,0.0,10594.0,53559.22,850.44,119.34,68.82,58.91,0.0,0.77,0.0,1021.39,2.9,1982.19,48749.54,437.13,0,0.0,0.0,0.0,0.0,267.7900000000009,74085.0,22147.334108159994,1.9035248122466915,5.331838108519446,4.151876679646094,7.0
מעלה יוסף,52.0,הצפון,מועצה אזורית,11447.288178296545,7.0,177514.0,150460.0,13143.724317630462,55294.0,7295,82701,67941,11148,723,5170.0,0,0.0,150460.0,50952.0,30796.0,16867.0,21568.8011049724,0.7820091584094367,15058.0,20272.8011049724,0.7427685953228562,3726.0,1809.0,13929.0,7510.0,257.0,12389.0,99508.0,60431,10891.0,19668,859.0,0,0,27054.0,627,16674.0,0,9753,180987.0,149726.0,13079.604327937914,11170,20851.0,97206.0,74641.0,15741.0,3280.0,6167.0,0,14332,149726.0,72394.0,42485.0,3721.0,42113.0,4032,803,2781.0,27603.0,31261.0,25410,0,5851.0,734.0,734.0,-15370.0,23996.0,34186.0,18724.0,3412.0,2417.0,1468.0,0.0,3309.0,0.0,1919.0,0.0,0.0,4.0,1555.0,0,0.0,0.0,0.0,0.0,1378.0,1787.734,499.746,34.165,44.928,25.376,0.0,73.671,0.0,232.727,0.0,0.0,1.57,507.132,0,0.0,0.0,0.0,0.0,368.41899999999987,35214.0,11447.288178296545,1.2167947362772478,4.451010510646731,8.692713806983729,7.0
מרום הגליל,2.0,הצפון,מועצה אזורית,16205.437248755628,5.0,234297.0,172830.0,10664.939016888984,71648.0,8517,81024,62391,17412,1216,8110.0,0,3531.0,172830.0,70788.0,41383.0,16540.0,20145.628,0.8210218117797072,14831.0,21523.628,0.6890566962038185,4125.0,1709.0,24843.0,2829.0,2343.0,24233.0,102042.0,59326,15212.0,22392,1914.0,0,0,61467.0,34,28348.0,17965,15120,213740.0,172898.0,10669.135139397511,14517,29919.0,99362.0,66585.0,25275.0,5150.0,7784.0,93,21316,172898.0,64316.0,26146.0,11062.0,62923.0,4001,860,2365.0,38433.0,40842.0,34164,0,6678.0,-68.0,-68.0,-15502.0,33862.0,37502.235,21113.628,2469.391,6252.815,1070.071,0.0,2672.788,0.0,2804.389,0.0,0.0,145.974,940.347,0,0.0,0.0,0.0,0.0,32.83199999999488,16547.994,574.204,33.991,126.563,21.457,0.0,106.232,0.0,540.041,0.0,0.0,14597.443,542.115,0,0.0,0.0,0.0,0.0,5.94800000000032,44236.0,16205.437248755628,1.5330039923426086,4.368163531374979,6.296775485514007,5.0
מרחבים,42.0,הדרום,מועצה אזורית,14890.984786444185,6.0,192525.0,160831.0,10800.56170270286,71274.0,3257,77228,60482,13055,3676,5300.0,58,3772.0,160831.0,62563.0,42015.0,14924.0,21038.512,0.7093657574261907,14562.0,20800.512,0.700078921134249,3627.0,362.0,27091.0,4434.0,95.0,16019.0,98268.0,56600,12910.0,8138,3269.0,0,0,31694.0,113,23745.0,0,7836,189808.0,160808.0,10799.01714400981,13805,19182.0,102650.0,75548.0,17745.0,6909.0,7164.0,143,18007,160808.0,67425.0,33696.0,4679.0,60100.0,5274,619,2697.0,24693.0,29000.0,26573,0,2427.0,23.0,23.0,6057.0,29068.0,37427.224,19275.512,3719.103,626.303,999.249,48.146,0.0,0.0,1177.656,0.0,551.254,7629.786,1455.784,0,0.0,25.098,873.409,1045.924,0.0,150446.407,496.28,43.498,12.14,12.747,0.06,0.0,0.0,396.407,0.0,1061.0,144981.0,2217.004,0,0.0,50.261,526.172,649.838,0.0,35110.0,14890.984786444185,1.8192886762373124,4.201401109277435,6.599160593425426,6.0
משגב,56.0,הצפון,מועצה אזורית,30671.049138459264,7.0,356792.0,301211.0,9820.694383170066,125942.0,15592,147253,122671,23388,188,1454.0,0,10970.0,301211.0,158103.0,92917.0,47507.0,61385.0,0.7739187097825202,45600.0,59343.0,0.7684141347757951,8101.0,1907.0,45410.0,20019.0,495.0,44672.0,143108.0,101063,22301.0,12570,3458.0,0,0,55581.0,3909,27139.0,2318,22215,360656.0,300852.0,9808.989534132155,15955,48398.0,195936.0,155514.0,32723.0,5888.0,1454.0,0,39109,300852.0,110995.0,76907.0,7001.0,90247.0,2281,1297,1604.0,79657.0,59804.0,45148,0,14656.0,359.0,359.0,2296.0,14736.0,80926.96,52022.0,5653.0,14734.0,516.0,0.0,398.0,147.0,4539.0,0.0,2614.0,10.5,89.0,0,0.0,3.46,0.0,0.0,201.0,3569.35,1301.88,62.49,302.32,9.25,0.0,9.35,6.1,270.27,0.0,412.36,1011.56,170.24,0,0.0,7.510000000000001,0.0,0.0,6.019999999999982,110786.0,30671.049138459264,1.4805492891685652,5.154795953873985,4.665898429296081,7.0
נווה מדבר,68.0,הדרום,מועצה אזורית,13913.309260918553,1.0,327722.0,283641.0,20386.307432749043,25428.0,1348,241799,202832,35517,3021,7721.0,7656,7345.0,283641.0,17595.0,299.0,63.0,3503.4954,0.017982041591948432,22.0,-2369.623,-0.009284177272080833,129.0,41.0,236.0,245.0,745.0,16306.0,266046.0,204167,34772.0,19617,5195.0,0,0,44081.0,0,32017.0,0,12064,352192.0,315681.0,22689.13844147232,10210,4863.0,286978.0,246278.0,35524.0,3890.0,13204.0,11793,426,315681.0,77353.0,63336.0,5910.0,190557.0,1079,542,971.0,45179.0,36511.0,34529,0,1982.0,-32040.0,-32040.0,-31242.0,7511.0,6221.1892,5757.377,278.4734,86.3844,0.0,0.0,0.0,0.0,98.9544,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,165.80425,156.70598,2.84404,1.1081,0.0,0.0,0.0,0.0,5.14613,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17318.0,13913.309260918553,0.01696217596937246,1.2646164668691036,19.12169096587994,1.0
נחל שורק,31.0,המרכז,מועצה אזורית,10229.776062373749,5.0,147043.0,114659.0,11208.35874616342,39059.0,8643,50811,34868,12025,1805,9739.0,2865,6407.0,114659.0,62469.0,31063.0,10443.0,11670.0,0.8948586118251928,10217.0,13042.0,0.7833921177733475,2001.0,226.0,20620.0,4996.0,483.0,25927.0,52190.0,31248,11544.0,4160,607.0,0,0,32384.0,690,8106.0,5000,18588,147242.0,114622.0,11204.741853694377,10200,19235.0,75901.0,47555.0,15632.0,9551.0,5465.0,2381,3821,114622.0,10992.0,2880.0,2416.0,63323.0,2321,526,603.0,36857.0,32620.0,25538,0,7082.0,37.0,37.0,3658.0,15095.0,31875.0,11729.0,12558.0,1768.0,1014.0,0.0,309.0,37.0,2841.0,71.0,411.0,580.0,557.0,0,0.0,0.0,0.0,0.0,0.0,20741.75,313.95,190.55,29.02,10.95,0.0,7.49,0.52,1528.26,8.63,56.73,18243.94,351.71,0,0.0,0.0,0.0,0.0,0.0,41623.0,10229.776062373749,2.0156843976128322,6.10658528780194,5.10177345836148,5.0
עמק הירדן,6.0,הצפון,מועצה אזורית,14583.997449314313,7.0,219562.0,180177.0,12354.431672536482,77678.0,17317,70789,42859,15208,10353,13633.0,1651,760.0,180177.0,114115.0,61389.0,24701.0,26743.0,0.9236435702800734,23689.0,30033.0,0.7887656910731529,5432.0,1012.0,36688.0,3718.0,595.0,48413.0,66062.0,35465,17839.0,2396,173.0,0,0,39385.0,4929,16693.0,3500,14263,222451.0,180172.0,12354.088831006415,16980,37807.0,95392.0,52889.0,20647.0,18267.0,15101.0,1270,14892,180172.0,54343.0,18522.0,3896.0,58823.0,8833,912,1881.0,55380.0,42279.0,29955,0,12324.0,5.0,5.0,-12383.0,55350.0,66760.0,29005.0,14664.0,7690.0,3108.0,47.0,6887.0,82.0,3375.0,0.0,0.0,1740.0,125.0,0,0.0,22.0,15.0,0.0,0.0,3471.44843,772.65,165.109,173.578,49.77442,0.06068,101.282,49.55236,1618.96692,0.0,0.0,49.959,329.62455,0,0.0,151.19150000000002,9.7,0.0,0.0,76415.0,14583.997449314313,2.5156340110114965,7.824672240693876,4.529759431842605,7.0
